Hij,he,Hij werkt vandaag thuis,He works from home today
Op,on,Op maandag heb ik les,On Monday I have class
frank,franc,Ik betaal met een oude frank,I pay with an old franc
ons,us,Kom je met ons mee,Are you coming with us
daar,there,Leg het boek daar neer,Put the book down there
na,after,Na het werk ga Ik sporten,After work I go exercise
had,had,Zij had gisteren hoofdpijn,She had a headache yesterday
gaan,go,We willen vroeg gaan,We want to go early
alle,all,Alle kinderen spelen buiten,All children are playing outside
Als,if,Als het lukt kom Ik morgen,If it works out I will come tomorrow
Er,there,Er is vandaag geen les,There is no class today
een,one,Ik heb nog een vraag,I still have one question
miljoen,million,De stad heeft een miljoen inwoners,The city has one million inhabitants
jaren,years,Ik woon hier al jaren,I have lived here for years
Voor,for,Dit cadeau is voor mijn moeder,This gift is for my mother
komt,comes,De bus komt om negen uur,The bus comes at nine o clock
Ook,also,Ook mijn zus leert Nederlands,My sister also learns Dutch
Ze,she,Ze werkt in een ziekenhuis,She works in a hospital
eigen,own,Ik heb mijn eigen kamer,I have my own room
komen,come,Kun je morgen komen,Can you come tomorrow
zoals,such as,Ik hou van fruit zoals appels,I like fruit such as apples
omdat,because,Ik blijf thuis omdat ik moe ben,I stay home because I am tired
doen,do,Wat ga je vandaag doen,What are you going to do today
weer,again,Kun je dat weer zeggen,Can you say that again
staat,stands,De lamp staat bij het raam,The lamp stands near the window
heel,very,Dit boek is heel interessant,This book is very interesting
We,we,We oefenen elke avond samen,We practice together every evening
per,per,Dit kost tien euro per persoon,This costs ten euros per person
toch,still,Hij komt toch vanavond,He is still coming tonight
onze,our,Onze klas begint om acht uur,Our class starts at eight
Die,that,Die film was erg goed,That movie was very good
tijd,time,Ik heb nu geen tijd,I have no time now
mijn,my,Mijn fiets is nieuw,My bike is new
zelf,self,Ik doe het zelf,I do it myself
altijd,always,Zij is altijd op tijd,She is always on time
vooral,especially,Ik hou vooral van muziek,I especially like music
af,off,De computer staat af,The computer is off
toe,toward,Kom naar me toe,Come toward me
waren,were,De winkels waren dicht,The shops were closed
hem,him,Ik zie hem morgen,I will see him tomorrow
drie,three,Wij hebben drie katten,We have three cats
Met,with,Met dit boek leer ik snel,With this book I learn quickly
Belgische,Belgian,Ik proef Belgische chocolade,I taste Belgian chocolate
iets,something,Ik wil iets vragen,I want to ask something
zullen,will,Zullen we samen studeren,Will we study together
zelfs,even,Hij begrijpt zelfs moeilijke woorden,He understands even difficult words
werden,became,De straten werden nat door regen,The streets became wet from rain
heb,have,Ik heb vandaag veel energie,I have a lot of energy today
enkele,several,Ik ken enkele goede cafes,I know several good cafes
aantal,number,Het aantal studenten groeit,The number of students is growing
steeds,continually,Het weer wordt steeds slechter,The weather keeps getting continually worse
eens,once,Lees deze zin eens,Read this sentence once
minder,less,Ik drink minder koffie,I drink less coffee
land,country,Nederland is een klein land,The Netherlands is a small country
Europese,European,We bespreken Europese geschiedenis,We discuss European history
hier,here,Kom hier zitten,Come sit here
zegt,says,Wat zegt de leraar,What does the teacher say
blijft,stays,Hij blijft thuis vandaag,He stays home today
zonder,without,Ik drink thee zonder suiker,I drink tea without sugar
Bij,at,Bij de school is een park,At the school there is a park
echter,however,Ik wil gaan echter ik ben ziek,I want to go however I am sick
werk,work,Na werk ga ik naar huis,After work I go home
hoe,how,Hoe schrijf je dat woord,How do you write that word
leven,life,Een gezond leven is belangrijk,A healthy life is important
zij,she,Zij leert snel,She learns quickly
zo'n,such a,Ik had nog nooit zo'n dag,I had never had such a day
mee,along,Ga je met ons mee,Are you coming along with us
willen,want,Wij willen morgen oefenen,We want to practice tomorrow
markt,market,Op zaterdag ga ik naar de markt,On Saturday I go to the market
miljard,billion,Dat bedrijf verdient een miljard per jaar,That company earns a billion per year
Amerikaanse,American,We lezen Amerikaanse boeken,We read American books
zeer,very,De soep is zeer warm,The soup is very hot
toen,then,Toen begon de les,Then the class started
plaats,place,Dit is een rustige plaats,This is a quiet place
krijgen,get,Wij krijgen elke week huiswerk,We get homework every week
Dit,this,Dit is een goed voorbeeld,This is a good example
zien,see,Kan je het bord zien,Can you see the board
laten,let,Laat mij het zien,Let me see it
blijven,stay,We blijven nog een uur,We stay one more hour
via,via,Ik stuur het via e mail,I send it via email
bedrijf,company,Mijn broer werkt bij een groot bedrijf,My brother works at a big company
bijvoorbeeld,for example,Neem bijvoorbeeld dit woord,Take this word for example
werken,work,Wij werken samen aan de oefening,We work together on the exercise
staan,stand,De fietsen staan buiten,The bikes stand outside
nooit,never,Ik ben nooit te laat,I am never late
rond,around,We lopen rond het meer,We walk around the lake
wereld,world,Ik wil de wereld zien,I want to see the world
Zo,so,Zo leer je sneller,This is how you learn faster
alles,everything,Ik begrijp alles nu,I understand everything now
want,because,Ik ga naar huis want ik ben moe,I am going home because I am tired
binnen,inside,Kom snel binnen,Come inside quickly
elkaar,each other,We helpen elkaar in de klas,We help each other in class
hele,whole,Ik was de hele dag thuis,I was home the whole day
fr,franc,Dit bedrag is in fr geschreven,This amount is written in francs
Wat,what,Wat betekent dit woord,What does this word mean
Deze,this,Deze zin is makkelijk,This sentence is easy
bedrijven,companies,Veel bedrijven zoeken personeel,Many companies are looking for staff
wij,we,Wij wonen dicht bij school,We live close to school
geleden,ago,Dat was tien jaar geleden,That was ten years ago
laatste,last,Dit is de laatste vraag,This is the last question
houden,keep,We houden de deur open,We keep the door open
weg,away,De winkel is ver weg,The shop is far away
geld,money,Ik spaar geld voor vakantie,I save money for vacation
geven,give,Kan je mij een pen geven,Can you give me a pen
maakt,makes,Deze oefening maakt me beter,This exercise makes me better
procent,percent,Slechts tien procent is fout,Only ten percent is wrong
Vlaamse,Flemish,Ik luister naar Vlaamse radio,I listen to Flemish radio
aandelen,shares,Hij koopt aandelen online,He buys shares online
Europa,Europe,Wij reizen door Europa,We travel through Europe
dag,day,Vandaag is een mooie dag,Today is a beautiful day
me,me,Bel me vanavond,Call me tonight
weinig,little,Ik heb weinig tijd vandaag,I have little time today
maanden,months,We wachten al maanden,We have been waiting for months
ligt,lies,Het papier ligt op de vloer,The paper lies on the floor
uur,hour,De les duurt een uur,The lesson lasts one hour
beter,better,Nu spreek je beter Nederlands,Now you speak Dutch better
manier,way,Dit is een goede manier om te leren,This is a good way to learn
Volgens,according to,Volgens de docent is dit correct,According to the teacher this is correct
groot,big,Dat is een groot verschil,That is a big difference
zit,sits,De student zit vooraan,The student sits in front
volgens,according to,Volgens mij is het juist,According to me it is correct
lang,long,De film was te lang,The movie was too long
zouden,would,Zij zouden graag helpen,They would like to help
mag,may,Mag ik een vraag stellen,May I ask a question
mogelijk,possible,Is dat mogelijk morgen,Is that possible tomorrow
regering,government,De regering maakt nieuwe regels,The government makes new rules
Brussel,Brussels,Brussel is de hoofdstad van Belgie,Brussels is the capital of Belgium
verschillende,different,We leren verschillende woorden,We learn different words
kwam,came,Hij kwam te laat in de klas,He came late to class
terug,back,Ik kom morgen terug,I will come back tomorrow
tweede,second,Dit is mijn tweede poging,This is my second attempt
kinderen,children,De kinderen spelen buiten,The children play outside
mij,me,Kun je mij helpen,Can you help me
ben,am,Ik ben vandaag blij,I am happy today
deel,part,Dit deel is moeilijk,This part is difficult
man,man,Die man spreekt langzaam,That man speaks slowly
niets,nothing,Ik zie niets op het bord,I see nothing on the board
BEF,Belgian franc,De oude prijs stond in BEF,The old price was in BEF
ten,at the,We ontmoeten elkaar ten noorden van de stad,We meet at the north of the city
Nederland,Netherlands,Nederland is een mooi land,The Netherlands is a beautiful country
kon,could,Ik kon gisteren niet komen,I could not come yesterday
keer,time,Dit is de eerste keer,This is the first time
zeker,certainly,Dat is zeker waar,That is certainly true
goede,good,Dat is een goede vraag,That is a good question
vaak,often,Ik lees vaak in de trein,I often read on the train
bijna,almost,Ik ben bijna klaar,I am almost ready
aandeel,share,Hij koopt een aandeel van het bedrijf,He buys a share of the company
immers,after all,Het is immers belangrijk,It is important after all
vinden,find,Waar kan ik dit boek vinden,Where can I find this book
vraag,question,Ik heb een vraag over de les,I have a question about the lesson
waarin,in which,Dit is het hoofdstuk waarin het staat,This is the chapter in which it appears
wie,who,Weet je wie dat is,Do you know who that is
samen,together,Wij leren samen Nederlands,We learn Dutch together
vier,four,Ik heb vier pennen,I have four pens
geeft,gives,De docent geeft uitleg,The teacher gives an explanation
kleine,small,Ik woon in een kleine stad,I live in a small city
verder,further,We gaan verder met de oefening,We continue further with the exercise
Nederlandse,Dutch,Ik lees Nederlandse kranten,I read Dutch newspapers
week,week,Volgende week heb ik examen,Next week I have an exam
gemaakt,made,Deze soep is vers gemaakt,This soup is freshly made
even,just,Wacht even alsjeblieft,Wait just a moment please
krijgt,gets,Hij krijgt morgen antwoord,He gets an answer tomorrow
zeggen,say,Kun je dat nog eens zeggen,Can you say that again
lijkt,seems,Dit lijkt een goed plan,This seems like a good plan
hen,them,Ik zie hen in de klas,I see them in class
laat,late,De trein is vandaag laat,The train is late today
Je,you,Je spreekt al heel goed,You already speak very well
doet,does,Wat doet zij vanavond,What does she do tonight
nemen,take,We nemen de bus naar huis,We take the bus home
echt,really,Dat is echt interessant,That is really interesting
vandaag,today,Ik werk vandaag thuis,I work from home today
erg,very,De film was erg mooi,The movie was very beautiful
landen,countries,Europa heeft veel landen,Europe has many countries
ging,went,Hij ging vroeg naar bed,He went to bed early
Na,after,Na de les drinken we koffie,After class we drink coffee
tijdens,during,Ik maak notities tijdens de les,I take notes during class
nodig,needed,Ik heb meer tijd nodig,I need more time
the,the,The staat hier in het Engels,The appears here in English
duidelijk,clear,De uitleg is duidelijk,The explanation is clear
Wie,who,Wie komt er morgen,Who is coming tomorrow
zitten,sit,We zitten vooraan in de klas,We sit in the front of the class
slechts,only,Ik heb slechts één vraag,I have only one question
vijf,five,Er liggen vijf boeken op tafel,There are five books on the table
vindt,finds,Zij vindt dit onderwerp leuk,She finds this topic nice
Franse,French,Ik luister naar Franse muziek,I listen to French music
anders,different,Vandaag doen we het anders,Today we do it differently
weet,knows,Hij weet het antwoord,He knows the answer
hadden,had,Wij hadden gisteren les,We had class yesterday
groep,group,Onze groep is heel actief,Our group is very active
weten,know,Wil je weten waarom,Do you want to know why
dollar,dollar,Dit kost tien dollar,This costs ten dollars
geval,case,In dit geval heb je gelijk,In this case you are right
snel,fast,Je leert snel,You learn fast
elke,every,Ik oefen elke dag,I practice every day
net,just,Ik ben net thuis,I just got home
enige,only,Dit is mijn enige kans,This is my only chance
minister,minister,De minister geeft een toespraak,The minister gives a speech
sinds,since,Sinds maandag leer ik meer,Since Monday I am learning more
bestaat,exists,Dit woord bestaat echt,This word really exists
later,later,We praten er later over,We talk about it later
opnieuw,again,Probeer het opnieuw,Try it again
grootste,largest,Dit is de grootste kamer,This is the largest room
Wij,we,Wij wonen dicht bij school,We live close to school
begin,beginning,Aan het begin is alles nieuw,At the beginning everything is new
ter,at,Ter plaatse krijg je meer info,At the location you get more info
Om,to,Om acht uur begin ik,At eight oclock I start
brengen,bring,Kun je je boek meenemen en brengen,Can you bring your book
oude,old,Ik lees een oude brief,I read an old letter
achter,behind,De kat zit achter de deur,The cat sits behind the door
eerst,first,Eerst lezen dan schrijven,First read then write
meest,most,Dit vind ik het meest interessant,I find this the most interesting
dagen,days,Over drie dagen is het klaar,In three days it is ready
der,of the,Dit is een oude vorm van der,This is an old form of of the
politieke,political,We bespreken politieke nieuwsberichten,We discuss political news reports
The,the,The is een Engels lidwoord,The is an English article
pas,just,Ik ben pas begonnen,I have just started
tien,ten,Ik heb tien nieuwe woorden geleerd,I learned ten new words
omzet,turnover,De omzet van het bedrijf stijgt,The turnover of the company is rising
onderzoek,research,De universiteit doet onderzoek,The university does research
terwijl,while,Ik luister naar muziek terwijl ik studeer,I listen to music while I study
Daar,there,Daar staat een boom,There stands a tree
huis,house,Het huis is groot,The house is big
Toch,still,Toch is het nog niet te laat,Still it's not too late
dezelfde,the same, Dat is hetzelfde als vorig jaar,That is the same as last year
kreeg,got,Hij kreeg een goed cijfer,He got a good grade
Bovendien,furthermore,Bovendien is het goedkoop,Moreover, it's cheap
uw,your,Uw antwoord is goed,Your answer is good
Zij,they,Zij zijn al vertrokken,They have already left
vrouwen,women,De vrouwen zijn slim,The women are smart
iedereen,everyone,Iedereen is welkom,Everyone is welcome
elk,each,Elk kind heeft een boek,Each child has a book
beurs,stock exchange,De beurs is geopend,The stock exchange is open
natuurlijk,naturally,Natuurlijk wil ik helpen,Naturally, I want to help
boek,book,Het boek is interessant,The book is interesting
moest,had to,Hij moest vertrekken,He had to leave
naam,name,De naam is bekend,The name is known
stad,city,De stad is groot,The city is big
Nu,now,Nu begint het spel,Now the game begins
meeste,most,Meeste mensen zijn vriendelijk,Most people are friendly
winst,profit,De winst is gestegen,The profit has increased
Vlaanderen,Flanders,Vlaanderen is een regio,Flanders is a region
economische,economic,De economische groei is positief,The economic growth is positive
sociale,social,De sociale situatie is verbeterd,The social situation has improved
Duitse,German,De Duitse auto is snel,The German car is fast
Hoe,how,Hoe gaat het met je?,How are you doing?
gewoon,just,Gewoon een normale dag,Just an ordinary day
soort,kind,Soort mensen,Kind of people
Zijn,are,Die zijn al vertrokken,They have already left
allemaal,all,Allemaal zijn er goed,All are good
helemaal,completely,Helemaal klaar,Completely ready
hand,hand,De hand is zwaar,The hand is heavy
vorig,previous,Het vorige jaar was goed,The previous year was good
problemen,problems,Er zijn veel problemen,There are many problems
basis,basis,De basis is goed,The basis is good
boven,above,Boven het huis is de lucht,Above the house is the sky
ander,other,Andere mensen,Other people
prijs,price,De prijs is hoog,The price is high
vrouw,woman,De vrouw is slim,The woman is smart
Antwerpen,Antwerp,Antwerpen is een mooie stad,Antwerp is a beautiful city
vrij,freedom,Vrijheid is belangrijk,Freedom is important
blijkt,appears,Blijkt dat het waar is,It appears that it is true
Bank,bank,De bank is geopend,The bank is open
zowel,both,Zowel jij als ik,Both you and I
ziet,sees,Ziet u dat?,Do you see that?
nieuw,new,Het is een nieuw boek,It's a new book
zodat,so that,Zodat we kunnen gaan,So that we can go
koers,rate,De koers is gestegen,The rate has increased
vanaf,from,Vanaf morgen,From tomorrow
kosten,costs,De kosten zijn hoog,The costs are high
stellen,place,We stellen het voor,We put it forward
paar,a couple,Het is een paar mensen,A couple of people
Want,because,Want ik wil helpen,Because I want to help
stuk, piece,Het stuk is klein,The piece is small
geweest,been,We zijn geweest,We have been
Door,by,Door de regen,By the rain
eerder,earlier,Eerder was het warm,Earlier it was warm
sterk,strong,De sterke wind,The strong wind
vragen,ask,We vragen om hulp,We ask for help
probleem,problem,Er is een probleem,There is a problem
houdt,holds,Hij houdt het vast,He holds it tight
waarde,value,De waarde is hoog,The value is high
internationale,international,De internationale situatie,The international situation
Niet,not,Niet nu,Never
wanneer,when,Wanneer kom je?,When are you coming?
zie,see,Zie je dat?,Do you see that?
moment,moment,In dat moment,At that moment
misschien,maybe,Misschien komt hij,Maybe he will come
liggen,lie,De auto ligt op de grond,The car lies on the ground
politiek,political,De politieke situatie,The political situation
bekend,known,Bekend in de stad,Known in the city
gebruik,use,Gebruik het goed,Use it well
meteen,immediately,Com bij mij meteen,Come to me immediately
groei,growth,De groei is snel,The growth is fast
eeuw,century,In het twintigste eeuw,In the twentieth century
Verenigde,United,Verenigde Staten,United States
Frankrijk,France,De stad Frankrijk,The city France
eind,end,Op het eind,At the end
toekomst,future,De toekomst is beloofd,The future is promising
gulden,guilder,De gulden is veranderd,The guilder has changed
moeilijk,difficult,Het is moeilijk,It is difficult
mogen,may,Je mag komen,You may come
Toen,then,Toen was het warm,Then it was warm
overheid,government,De overheid is verantwoordelijk,The government is responsible
huidige,current,De huidige situatie,The current situation
hoge,high,De hoge prijs,The high price
gebruikt,used,Gebruikt in de praktijk,Used in practice
klanten,customers,De klanten zijn tevreden,The customers are satisfied
denken,think,We denken eraan,We are thinking about it
lange,long,De lange weg,The long way
volgende,next,Volgende week,Next week
valt,fall,De appel valt,The apple falls
rol,role,De rol is belangrijk,The role is important
beste,best,De beste keuze,The best choice
derde,third,De derde persoon,The third person
ongeveer,about,Ongeveer tien mensen,About ten people
soms,sometimes,Soms komt hij,Sometimes he comes
trouwens,by the way,Trouwens, weet je dat?,By the way, do you know that?
iemand,someone,Iemand is daar,Someone is there
genoeg,enough,Genoeg is genoeg,Enough is enough
USD,USD,De prijs is 100 USD,The price is 100 USD
geworden,became,De stad is geworden een moderne stad,The city has become a modern city
Of,or,Of je nu wilt of niet,Whether you want it or not
bestaan,exist,Het bestaan van het probleem is duidelijk,The existence of the problem is clear
buiten,outside,De kinderen spelen buiten,The children play outside
producten,products,De producten zijn goedkoper,The products are cheaper
ervan,of it,Hij heeft er een van gekocht,He bought one of them
waarvan,of which,Het is een boek waarvan de titel onbekend is,It is a book whose title is unknown
eigenlijk,actually,Een eigenlijk gewone dag,An actually ordinary day
Duitsland,Germany,Duitsland is een mooi land,Germany is a beautiful country
neemt,takes,De regering neemt een beslissing,The government takes a decision
president,president,De president houdt een toespraak,The president gives a speech
einde,end,Aan het einde van de film,At the end of the film
vanuit,from,Vanuit de klas,From the classroom
zoveel,so much,Zoveel mensen zijn er,So many people are there
termijn,period,De termijn is kort,The period is short
film,film,De film was interessant,The film was interesting
verwacht,expected,We verwachten een goede reactie,We expect a good reaction
zaken,matters,De zaken gaan goed,The matters are going well
zes,six,Er zijn zes kinderen,There are six children
bepaalde,certain,Er is een bepaalde reden,There is a certain reason
spelen,play,De kinderen spelen samen,The children play together
zaak,case,Het is een belangrijke zaak,It is an important case
Tot,until,Tot morgen,Until tomorrow
muziek,music,Muziek maakt mij gelukkig,Music makes me happy
periode,period,De periode was lang,The period was long
tegenover,opposite,Tegenover het huis staat een boom,Opposite the house stands a tree
werkt,works,Hij werkt hard,He works hard
informatie,information,De informatie is nuttig,The information is useful
belangrijke,important,Het is een belangrijke beslissing,It is an important decision
betekent,means,Dat betekent veel voor mij,That means a lot to me
maakte,made,Hij maakte een fout,He made a mistake
vorige,previous,Het vorige jaar was goed,The previous year was good
weken,weeks,De weken zijn lang,The weeks are long
beetje,a little,Ik heb een beetje honger,I am a little hungry
kost,cost,Het kost veel tijd,It costs a lot of time
ooit,ever,Heb je ooit hier geweest?,Have you ever been here?
belangrijk,important,Dat is belangrijk,That is important
waarop,upon,Er is een boom waarop de vogels zitten,There is a tree upon which the birds sit
Staten,States,De Verenigde Staten,The United States
zetten,put,We zetten het boek op tafel,We put the book on the table
jonge,young,De jonge man is slim,The young man is smart
vorm,form,De vorm is mooi,The form is beautiful
Britse,British,De Britse regering,The British government
belangrijkste,most important,Dat is het belangrijkste,That is the most important
maand,month,De maand is lang,The month is long
rekening,account,We houden rekening met de kosten,We take account of the costs
volledig,completely,Het is volledig klaar,It is completely ready
langer,longer,De weg is langer,The way is longer
januari,January,Januari is een mooie maand,January is a beautiful month
enkel,single,Hij heeft een enkel kind,He has a single child
stelt,states,Hij stelt een vraag,He asks a question
hoog,high,De boom is hoog,The tree is high
systeem,system,Het systeem werkt goed,The system works well
betalen,pay,We betalen voor de diensten,We pay for the services
vele,many,Veel mensen zijn daar,Many people are there
kans,chance,Er is een kans,There is a chance
vormen,forms,De vormen zijn mooi,The forms are beautiful
Aan,To,Aan het begin,At the beginning
water,water,Het water is koud,The water is cold
aldus,thus,Aldus is het,Thus it is
kopen,buy,We kopen een nieuw boek,We buy a new book
best,best,Dat is het beste,That is the best
beide,both,Beide kinderen zijn gelukkig,Both children are happy
open,open,De deur is open,The door is open
Al,All,Al de mensen zijn daar,All the people are there
voorzitter,chairman,De voorzitter houdt een toespraak,The chairman gives a speech
gebeurt,happens,Het gebeurt vaak,It happens often
extra,extra,Er is extra werk,There is extra work
druk,busy,Hij is druk,He is busy
den,think,We denken aan de toekomst,We think about the future
waarbij,whereby,Hij werkt waarbij hij veel tijd heeft,He works whereby he has a lot of time
wilde,wanted,Hij wilde het niet,He didn't want it
kwaliteit,quality,De kwaliteit is goed,The quality is good
hoger,higher,De prijs is hoger,The price is higher
tel,count,We tellen de kinderen,We count the children
belang,importance,Het heeft belang,It has importance
economie,economy,De economie is goed,The economy is good
zichzelf,himself,Hij zorgt zichzelf,He takes care of himself
loopt,runs,De hond loopt snel,The dog runs fast
echte,true,Dat is een echte man,That is a real man
handen,hands,De handen zijn vuil,The hands are dirty
New,New,New York is een grote stad,New York is a big city
helft,half,De helft van de mensen,Half of the people
zorgen,concern,We zorgen voor de kinderen,We take care of the children
werknemers,employees,De werknemers zijn moe,The employees are tired
biedt,offers,De winkel biedt een goed aanbod,The store offers a good offer
halen,bring,We halen het boek op,We pick up the book
Dan,Then,Dan gaan we naar huis,Then we go home
succes,succes,Succes met je examen,Good luck with your exam
aandacht,attention,We geven aandacht aan het werk,We give attention to the work
zei,said,Hij zei dat het waar was,He said that it was true
zin,meaning,Wat is de zin van dit werk?,What is the meaning of this work?
dingen,things,De dingen zijn goed,The things are good
gedaan,done,Wat heb je gedaan?,What have you done?
oktober,October,Oktober is een mooie maand,October is a beautiful month
bank,bank,De bank is open,The bank is open
afgelopen,ended,De periode is afgelopen,The period has ended
totaal,total,Het totaal is hoog,The total is high
september,September,September is een mooie maand,September is a beautiful month
publiek,public,Het publiek is blij,The public is happy
gemeente,municipality,De gemeente heeft een plan,The municipality has a plan
gezien,seen,We hebben het gezien,We have seen it
brengt,brings,De bus brengt ons naar school,The bus brings us to school
sector,sector,De sector groeit,The sector grows
vast,fixed,Het is vast,It is fixed
Daarom,Therefore,Daarom is het goed,Therefore it is good
gevolg,consequence,Het gevolg is duidelijk,The consequence is clear
graag,gladly,Ik doe het graag,I do it gladly
welke,which,Welke boek is het?,Which book is it?
ruim,spacious,De ruimte is ruim,The space is spacious
naast,next to,Naast het huis staat een boom,Next to the house stands a tree
Men,People,Men zegt dat het waar is,People say that it is true
VS,US,De VS zijn een grote macht,The US are a great power
Internet,Internet,Het Internet is nuttig,The Internet is useful
Vooral,Especially,Vooral de jongeren zijn actief,Especially the young people are active
beeld,image,Het beeld is mooi,The image is beautiful
mannen,men,De mannen zijn slim,The men are smart
Is,Is,Is dat waar?,Is that true?
verhaal,story,Het verhaal is interessant,The story is interesting
sommige,some,Sommige mensen zijn daar,Some people are there
voorbije,previous,Het voorbije jaar was goed,The previous year was good
waarmee,with which,Hij werkt waarmee hij tevreden is,He works with which he is satisfied
korte,short,De korte weg is beter,The short way is better
verkopen,sell,We verkopen de producten,We sell the products
partij,party,De partij is actief,The party is active
buitenlandse,foreign,De buitenlandse bezoekers,The foreign visitors
vlak,flat,Het vlak is schoon,The flat is clean
ondernemingen,enterprises,De ondernemingen groeien,The enterprises grow
recht,right,Het recht is belangrijk,The right is important
nauwelijks,hardly,Hij is nauwelijks thuis,He is hardly home
maart,March,Maart is een mooie maand,March is a beautiful month
product,product,Het product is goedkoper,The product is cheaper
productie,production,De productie is gestegen,The production has increased
plan,plan,Het plan is goed,The plan is good
kant,side,De kant is schoon,The side is clean
situatie,situation,De situatie is ernstig,The situation is serious
beginnen,begin,We beginnen de les,We begin the lesson
onderneming,enterprise,De onderneming is groeiend,The enterprise is growing
speelt,plays,Hij speelt het spel,He plays the game
bezig,busy,We zijn bezig,We are busy
daarom,therefore,Daarom is het goed,Therefore it is good
stond,stood,Hij stond op,He stood up
verkoop,sale,De verkoop is gestegen,The sale has increased
jongste,youngest,De jongste is slim,The youngest is smart
resultaten,results,De resultaten zijn goed,The results are good
hoofd,head,De hoofdzaak is belangrijk,The main thing is important
mei,May,Mei is een mooie maand,May is a beautiful month
lopen,walk,We lopen naar school,We walk to school
deed,did,Hij deed het goed,He did it well
juni,June,Juni is een mooie maand,June is a beautiful month
daarbij,in addition,Daarbij is het goed,In addition it is good
daarvan,of that,Daarvan is het goed,Of that it is good
politie,police,De politie is actief,The police are active
kijken,look,We kijken naar het bord,We look at the board
des,of,Des te beter,The better
la,la,La is een oude manier van zeggen,La is an old way of saying
