vrees,fear,Ik vrees voor zijn gezondheid,I fear for his health
haven,port,De haven is groot,The port is large
dagelijkse,daily,Mijn dagelijkse routine is simpel,My daily routine is simple
Polen,Poland,Polen is een land in Europa,Poland is a country in Europe
leiders,leaders,De leiders nemen beslissingen,The leaders make decisions
slagen,succeed,We moeten slagen voor het examen,We must pass the exam
ontworpen,designed,Hij heeft het huis ontworpen,He designed the house
aard,nature,De aard van het probleem is complex,The nature of the problem is complex
exemplaren,copies,Er zijn tien exemplaren,There are ten copies
breed,wide,De straat is breed,The street is wide
James,James,James is een Engelse naam,James is an English name
maximaal,maximum,De snelheid is maximaal 120 km,The speed is maximum 120 km
mekaar,each other,Zij helpen mekaar,They help each other
vooruit,forward,Ga vooruit,Go forward
Later,later,Later gaan we eten,Later we will eat
God,God,God is goed,God is good
ermee,with it,Hij is ermee bezig,He is busy with it
Co,Co,Co is een afkorting voor compagnie,Co is an abbreviation for company
pak,suit,Hij draagt een pak,He wears a suit
Daarin,in that,Daarin hebt u gelijk,In that you are right
maat,size,Wat is uw maat?,What is your size?
burger,burger,De burger met kaas is lekker,The burger with cheese is tasty
uitgegeven,published,Het boek is uitgegeven in 2020,The book was published in 2020
Ondertussen,meanwhile,Ondertussen regent het,Meanwhile it is raining
II,II,Hoofdstuk II is interessant,Chapter II is interesting
Sommigen,some,Sommigen zijn het er niet mee eens,Some do not agree
treden,step,Treed binnen alsjeblieft,Step inside please
Economische,economic,De economische groei is sterk,The economic growth is strong
bekeken,viewed,We hebben de film bekeken,We have viewed the movie
alweer,again,Hij is alweer laat,He is late again
stukje,piece,Mag ik een stukje taart?,May I have a piece of cake?
muren,walls,De muren zijn geschilderd,The walls are painted
typisch,typical,Dat is typisch Nederlands,That is typically Dutch
un,un,Un is een Frans woord,Un is a French word
arbeiders,workers,De arbeiders bouwen het huis,The workers build the house
oorspronkelijke,original,Het oorspronkelijke plan is veranderd,The original plan has changed
aanbieden,offer,We kunnen hulp aanbieden,We can offer help
Uiteindelijk,eventually,Uiteindelijk is het gelukt,Eventually it succeeded
kleding,clothing,De kleding is mooi,The clothing is beautiful
lagen,layers,Er zijn meerdere lagen,There are multiple layers
rechts,right,Sla rechts af,Turn right
verbetering,improvement,De verbetering is zichtbaar,The improvement is visible
Universiteit,university,De Universiteit van Amsterdam is groot,The University of Amsterdam is large
lezer,reader,De lezer begrijpt het verhaal,The reader understands the story
hotels,hotels,De hotels zijn vol,The hotels are full
Belg,Belgian,Hij is een Belg,He is a Belgian
durven,dare,Zij durft te springen,She dares to jump
participatie,participation,Participatie is belangrijk,Participation is important
technisch,technical,Het is een technisch probleem,It is a technical problem
verspreid,spread,Het nieuws verspreid snel,The news spreads fast
respect,respect,Iedereen verdient respect,Everyone deserves respect
originele,original,Het originele document is verloren,The original document is lost
beroemde,famous,De beroemde zanger treedt op,The famous singer performs
invoering,introduction,De invoering van de wet is goed,The introduction of the law is good
dossiers,files,De dossiers liggen op het bureau,The files are on the desk
broer,brother,Mijn broer is ouder dan ik,My brother is older than me
aanvankelijk,initially,Aanvankelijk was het moeilijk,Initially it was difficult
mezelf,myself,Ik was mezelf,I washed myself
openen,open,Kun je de deur openen?,Can you open the door?
gewicht,weight,Het gewicht is te hoog,The weight is too high
collega,colleague,Mijn collega helpt mij,My colleague helps me
opvallend,striking,Het is een opvallend gebouw,It is a striking building
telefoon,phone,De telefoon gaat,The phone is ringing
verwachte,expected,De verwachte aankomst is om vijf uur,The expected arrival is at five
bezoeken,visit,We bezoeken onze familie,We visit our family
interieur,interior,Het interieur is modern,The interior is modern
enig,only,Hij is enig kind,He is an only child
verwerkt,processed,De data wordt verwerkt,The data is processed
word,become,Ik word leraar,I become a teacher
recent,recent,Het recente nieuws is goed,The recent news is good
ervaren,experienced,Hij is een ervaren kok,He is an experienced cook
herstel,recovery,Hij is op weg naar herstel,He is on the road to recovery
goedkope,cheap,We zoeken een goedkope oplossing,We look for a cheap solution
Behalve,except,Behalve ik is iedereen klaar,Everyone is ready except me
bewijs,proof,Hij heeft het bewijs geleverd,He provided the proof
minimum,minimum,Het minimumloon is omhoog gegaan,The minimum wage has gone up
Luik,lie,Luik is een stad in België,Liège is a city in Belgium
Hugo,Hugo,Hugo is een schrijver,Hugo is a writer
omvat,includes,Het pakket omvat alles,The package includes everything
Gelukkig,luckily,Gelukkig is het droog gebleven,Luckily it stayed dry
gezelschap,company,Hij houdt van gezelschap,He enjoys company
negentig,ninety,Er zijn negentig stoelen,There are ninety chairs
reacties,reactions,De reacties zijn positief,The reactions are positive
talent,talent,Zij heeft veel talent,She has a lot of talent
compleet,complete,Het verhaal is compleet,The story is complete
index,index,De index staat in het boek,The index is in the book
Europe,Europe,Europe is een continent,Europe is a continent
Willy,Willy,Willy is een vriendelijke man,Willy is a friendly man
vis,fish,De vis zwemt in het water,The fish swims in the water
Charles,Charles,Charles is een koninklijke naam,Charles is a royal name
gelooft,believes,Hij gelooft in eerlijkheid,He believes in honesty
gelegen,located,Het hotel is aan zee gelegen,The hotel is located by the sea
ideale,ideal,Dit is de ideale plek,This is the ideal place
gelden,apply,De regels gelden voor iedereen,The rules apply to everyone
warme,warm,Het is een warme dag,It is a warm day
populair,popular,De film is populair,The movie is popular
noteert,records,De thermometer noteert 30 graden,The thermometer records 30 degrees
vertrek,departure,Het vertrek is om zes uur,The departure is at six
ernstige,serious,Hij heeft een ernstige ziekte,He has a serious illness
lijden,suffer,Hij lijdt aan hoofdpijn,He suffers from headaches
vliegtuig,airplane,Het vliegtuig vertrekt om tien uur,The airplane departs at ten
zolang,as long as,Zolang je gezond bent is alles goed,As long as you are healthy everything is fine
begrepen,understood,Heb je het begrepen?,Have you understood it?
omvang,size,De omvang van het probleem is groot,The size of the problem is large
enzovoort,et cetera,Hij kocht brood kaas enzovoort,He bought bread cheese et cetera
onafhankelijke,independent,Hij is een onafhankelijke denker,He is an independent thinker
winter,winter,De winter is koud in Nederland,The winter is cold in the Netherlands
lonen,wages,De lonen zijn gestegen,The wages have increased
Anderzijds,on the other hand,Anderzijds is het ook duur,On the other hand it is also expensive
waarover,about which,Het onderwerp waarover we spraken is belangrijk,The subject about which we spoke is important
cursus,course,De cursus begint volgende week,The course starts next week
gouden,golden,Zij draagt een gouden ring,She wears a golden ring
gebruikte,used,Hij gebruikte de verkeerde methode,He used the wrong method
brand,fire,De brand is geblust,The fire has been extinguished
activa,assets,De activa van het bedrijf zijn hoog,The assets of the company are high
verkeerd,wrong,Dat is verkeerd begrepen,That is understood wrong
voorzichtig,careful,Wees voorzichtig op het ijs,Be careful on the ice
conclusie,conclusion,De conclusie is duidelijk,The conclusion is clear
overige,remaining,De overige mensen wachten,The remaining people wait
verschijnt,appears,De maan verschijnt aan de hemel,The moon appears in the sky
Kohl,Kohl,Kohl was een Duitse kanselier,Kohl was a German chancellor
boord,board,Aan boord van het schip,On board the ship
mis,wrong,Er is iets mis,There is something wrong
wetgeving,legislation,De wetgeving is streng,The legislation is strict
arbeid,labor,Arbeid is belangrijk voor de economie,Labor is important for the economy
raakt,touches,Hij raakt het aan,He touches it
geheim,secret,Houd het geheim,Keep it secret
moeilijkheden,difficulties,Hij ondervindt moeilijkheden,He experiences difficulties
BBP,GDP,Het BBP is gestegen,The GDP has increased
houten,wooden,De vloer is van houten,The floor is wooden
mooiste,most beautiful,Dit is het mooiste strand,This is the most beautiful beach
potentieel,potential,Hij heeft veel potentieel,He has a lot of potential
voldoen,satisfy,We moeten aan de eisen voldoen,We must satisfy the requirements
val,fall,De val was pijnlijk,The fall was painful
wezen,being,De mens is een sociaal wezen,Man is a social being
heren,gentlemen,Dames en heren welkom,Ladies and gentlemen welcome
juridische,legal,Hij krijgt juridische hulp,He receives legal help
Vier,four,Vier mensen komen eraan,Four people are coming
bed,bed,Het bed is groot en zacht,The bed is big and soft
uitgesproken,pronounced,Hij heeft een uitgesproken mening,He has a pronounced opinion
gevaarlijk,dangerous,Het is gevaarlijk om te rijden,It is dangerous to drive
service,service,De service is goed,The service is good
meerwaarde,added value,Het biedt meerwaarde,It offers added value
Lubbers,Lubbers,Lubbers was minister-president,Lubbers was prime minister
coupon,coupon,De coupon is verlopen,The coupon has expired
zicht,sight,Hij verloor het zicht,He lost his sight
vermoeden,suspect,Ik vermoed dat het waar is,I suspect that it is true
gebruiker,user,De gebruiker moet inloggen,The user must log in
gewonnen,won,We hebben de wedstrijd gewonnen,We have won the match
bestemd,intended,Het is bestemd voor kinderen,It is intended for children
rij,row,We zitten op de eerste rij,We sit in the first row
ontwikkelde,developed,Hij ontwikkelde een nieuw systeem,He developed a new system
luisteren,listen,Luister naar de muziek,Listen to the music
teken,sign,Het is een goed teken,It is a good sign
prachtig,beautiful,Het uitzicht is prachtig,The view is beautiful
geslaagd,passed,Hij is geslaagd voor het examen,He passed the exam
Renault,Renault,Renault is een Frans automerk,Renault is a French car brand
pijn,pain,Ik heb pijn in mijn been,I have pain in my leg
strategische,strategic,Het is een strategische beslissing,It is a strategic decision
vijfde,fifth,Dit is de vijfde keer,This is the fifth time
Naties,Nations,De Verenigde Naties zijn belangrijk,The United Nations are important
actieve,active,Hij leidt een actieve levensstijl,He leads an active lifestyle
beschermen,protect,We moeten het milieu beschermen,We must protect the environment
Martin,Martin,Martin is een veelvoorkomende naam,Martin is a common name
ontdekken,discover,We willen nieuwe dingen ontdekken,We want to discover new things
gauw,soon,Hij komt gauw terug,He will be back soon
Maatschappij,society,De maatschappij verandert snel,Society changes fast
das,that,Das ist ein deutsches Wort,Das is a German word
beslag,seizure,Er is beslag gelegd op zijn huis,There has been a seizure of his house
behandeld,treated,De patiënt wordt behandeld,The patient is treated
spanning,tension,Er is spanning in de kamer,There is tension in the room
gevoerd,carried out,De actie is gevoerd,The action has been carried out
Vaak,often,Vaak eet ik brood als ontbijt,I often eat bread for breakfast
cijfer,number,Het cijfer is hoog,The number is high
nood,need,Er is nood aan hulp,There is a need for help
distributie,distribution,De distributie verloopt vlot,The distribution goes smoothly
gezinnen,families,De gezinnen wonen in de wijk,The families live in the neighborhood
Delhaize,Delhaize,Delhaize is een supermarktketen,Delhaize is a supermarket chain
Golf,gulf,De Golf van Mexico is groot,The Gulf of Mexico is large
bloemen,flowers,De bloemen zijn mooi,The flowers are beautiful
aanzienlijk,considerable,Het bedrag is aanzienlijk,The amount is considerable
Bijna,almost,Bijna is het klaar,It is almost ready
meerdere,several,Er zijn meerdere opties,There are several options
bericht,message,Heb je mijn bericht ontvangen?,Have you received my message?
computers,computers,De computers werken snel,The computers work fast
allicht,probably,Allicht komt hij morgen,He will probably come tomorrow
been,leg,Mijn been is gebroken,My leg is broken
radio,radio,De radio speelt muziek,The radio plays music
acteurs,actors,De acteurs spelen goed,The actors play well
FRF,FRF,FRF was de Franse frank,FRF was the French franc
bloed,blood,Bloed is dikker dan water,Blood is thicker than water
gevestigd,established,Het bedrijf is gevestigd in Brussel,The company is established in Brussels
fouten,mistakes,Iedereen maakt fouten,Everyone makes mistakes
binnenlandse,domestic,Het binnenlandse nieuws is goed,The domestic news is good
overeenkomst,agreement,We hebben een overeenkomst bereikt,We have reached an agreement
gezocht,sought,De politie heeft hem gezocht,The police have sought him
Vereniging,association,De Vereniging organiseert evenementen,The association organizes events
kanten,sides,Er zijn twee kanten van het verhaal,There are two sides to the story
Zweden,Sweden,Zweden is een Scandinavisch land,Sweden is a Scandinavian country
bewijst,proves,Dit bewijst zijn gelijk,This proves he is right
are,are,Are is een Engels woord,Are is an English word
verre,distant,Het is een verre reis,It is a distant journey
voel,feel,Ik voel me goed,I feel good
enz,etc,We kochten brood kaas enz,We bought bread cheese etc
groeiende,growing,De economie is groeiende,The economy is growing
Stichting,foundation,De Stichting helpt kinderen,The foundation helps children
ontstond,arose,Het probleem ontstond gisteren,The problem arose yesterday
verdient,earns,Hij verdient veel geld,He earns a lot of money
post,mail,De post komt om elf uur,The mail comes at eleven
rood,red,De auto is rood,The car is red
Fransen,French people,De Fransen houden van wijn,The French people love wine
beslissingen,decisions,Hij neemt belangrijke beslissingen,He makes important decisions
droom,dream,Zij heeft een droom,She has a dream
omhoog,upward,De prijs gaat omhoog,The price goes upward
anderhalf,one and a half,Hij wacht anderhalf uur,He waits one and a half hours
Te,too,Te veel is niet goed,Too much is not good
verkeerde,wrong,Hij nam de verkeerde afslag,He took the wrong exit
betekenen,mean,Wat betekent dit woord?,What does this word mean?
Laat,let,Laat me met rust,Let me alone
aanzien,prestige,Hij heeft veel aanzien,He has a lot of prestige
landschap,landscape,Het landschap is prachtig,The landscape is beautiful
Witte,white,De Witte Huis is in Washington,The White House is in Washington
schepen,ships,De schepen varen naar zee,The ships sail to the sea
massaal,massive,De mensen kwamen massaal opdagen,The people came massively
context,context,In deze context is het anders,In this context it is different
Leo,Leo,Leo is een sterrenbeeld,Leo is a zodiac sign
City,city,New York is een grote city,New York is a big city
integratie,integration,Integratie is belangrijk voor de samenleving,Integration is important for society
opbrengst,yield,De opbrengst van de oogst is goed,The yield of the harvest is good
stevig,firm,De tafel is stevig,The table is firm
dienstverlening,service provision,De dienstverlening is goed,The service provision is good
gekend,known,Hij is gekend als expert,He is known as an expert
doorgaans,usually,Doorgaans eet ik om zeven uur,I usually eat at seven
acties,actions,De acties zijn succesvol,The actions are successful
ding,thing,Dat is een goed ding,That is a good thing
scenario,scenario,Het scenario is spannend,The scenario is exciting
Franstalige,French-speaking,De Franstalige gemeenschap is groot,The French-speaking community is large
bron,source,De bron van de rivier is hoog,The source of the river is high
gestuurd,sent,De brief is gestuurd,The letter has been sent
mist,fog,Er is mist vanochtend,There is fog this morning
pk,hp,De motor heeft 100 pk,The engine has 100 hp
vierkante,square,De kamer is 20 vierkante meter,The room is 20 square meters
Britten,British people,De Britten drinken graag thee,The British people like to drink tea
toegevoegde,added,Het heeft toegevoegde waarde,It has added value
verzekerde,insured,De verzekerde krijgt een vergoeding,The insured receives compensation
uitvoeren,execute,We moeten het plan uitvoeren,We must execute the plan
architect,architect,De architect ontwerpt het gebouw,The architect designs the building
verklaren,explain,Kun je dat verklaren?,Can you explain that?
bepaalt,determines,De wet bepaalt de regels,The law determines the rules
scherm,screen,Het scherm is groot,The screen is big
effecten,effects,De effecten zijn zichtbaar,The effects are visible
gedaald,decreased,De temperatuur is gedaald,The temperature has decreased
beslissen,decide,We moeten nu beslissen,We must decide now
http,http,HTTP is een protocol,HTTP is a protocol
Electrabel,Electrabel,Electrabel levert electriciteit,Electrabel supplies electricity
drinken,drink,Wil je iets drinken?,Do you want something to drink?
eruit,out of it,Haal het eruit,Take it out of it
zout,salt,Het water is zout,The water is salty
procedure,procedure,De procedure is eenvoudig,The procedure is simple
minste,least,Hij heeft de minste ervaring,He has the least experience
lot,fate,Hij accepteert zijn lot,He accepts his fate
schoenen,shoes,Mijn schoenen zijn nieuw,My shoes are new
instrument,instrument,De gitaar is een mooi instrument,The guitar is a beautiful instrument
instantie,authority,De bevoegde instantie beslist,The competent authority decides
getroffen,affected,De getroffen gezinnen krijgen hulp,The affected families receive help
lekker,tasty,Het eten is lekker,The food is tasty
redelijk,reasonable,De prijs is redelijk,The price is reasonable
verliest,loses,Hij verliest altijd,He always loses
toeristen,tourists,De toeristen bezoeken het museum,The tourists visit the museum
Vorige,previous,De vorige week was druk,The previous week was busy
boter,butter,De boter is op,The butter is finished
evenveel,as much,Hij heeft evenveel geld,He has as much money
Oost-Europa,Eastern Europe,Oost-Europa is een regio,Eastern Europe is a region
praktische,practical,We hebben praktische ervaring nodig,We need practical experience
inclusief,inclusive,De prijs is inclusief BTW,The price is inclusive of VAT
pakket,package,Het pakket is aangekomen,The package has arrived
concurrent,competitor,Onze concurrent is sterk,Our competitor is strong
factoren,factors,Er zijn meerdere factoren,There are multiple factors
vestiging,establishment,De vestiging is geopend,The establishment is open
stichting,foundation,De stichting zet zich in voor kinderen,The foundation advocates for children
gezond,healthy,Hij is gezond en sterk,He is healthy and strong
journalisten,journalists,De journalisten schrijven over het nieuws,The journalists write about the news
toegepast,applied,De techniek wordt toegepast,The technique is applied
Instituut,institute,Het Instituut doet onderzoek,The institute does research
Peeters,Peeters,Peeters is een Belgische achternaam,Peeters is a Belgian surname
belegging,investment,De belegging is winstgevend,The investment is profitable
fiscaal,fiscal,Het fiscaal beleid is streng,The fiscal policy is strict
State,state,State is een Engels woord,State is an English word
identiteit,identity,Zijn identiteit is onbekend,His identity is unknown
stelling,statement,Zijn stelling is duidelijk,His statement is clear
enigszins,somewhat,Hij is enigszins verlegen,He is somewhat shy
klimaat,climate,Het klimaat verandert,The climate is changing
adres,address,Wat is uw adres?,What is your address?
controleren,check,Kunt u dit controleren?,Can you check this?
contracten,contracts,De contracten zijn getekend,The contracts are signed
typische,typical,Dat is een typische reactie,That is a typical reaction
nationaal,national,Het nationaal team speelt goed,The national team plays well
Arabische,Arabic,De Arabische taal is mooi,The Arabic language is beautiful
Amerikaans,American,Hij heeft een Amerikaans accent,He has an American accent
geleidelijk,gradually,De situatie verbetert geleidelijk,The situation improves gradually
pleit,pleads,Hij pleit voor verandering,He pleads for change
commercieel,commercial,Het is een commercieel product,It is a commercial product
details,details,De details zijn belangrijk,The details are important
personages,characters,De personages in het boek zijn interessant,The characters in the book are interesting
langzaam,slow,Hij loopt langzaam,He walks slow
verklaarde,declared,Hij verklaarde zich onschuldig,He declared himself innocent
maximum,maximum,De maximum snelheid is 130 km,The maximum speed is 130 km
merkt,notices,Hij merkt het verschil,He notices the difference
Heeft,has,Heeft u een vraag?,Do you have a question?
opent,opens,Zij opent de deur,She opens the door
toevallig,coincidentally,Toevallig was ik er ook,Coincidentally I was there too
bewezen,proven,Hij heeft zijn gelijk bewezen,He has proven he is right
Hasselt,Hasselt,Hasselt is een stad in België,Hasselt is a city in Belgium
gevoelens,feelings,Zijn gevoelens zijn oprecht,His feelings are sincere
lopende,ongoing,Het lopende project is succesvol,The ongoing project is successful
gerealiseerd,realized,Hij heeft zijn droom gerealiseerd,He has realized his dream
vooruitzichten,prospects,De vooruitzichten zijn goed,The prospects are good
leverde,delivered,Hij leverde goed werk,He delivered good work
St,St,St staat voor Sint,St stands for Saint
Palestijnen,Palestinians,De Palestijnen zoeken vrede,The Palestinians seek peace
gevangenis,prison,Hij zit in de gevangenis,He is in prison
VLD,VLD,De VLD is een politieke partij,The VLD is a political party
eer,honor,Het is een eer u te ontmoeten,It is an honor to meet you
Union,union,De Europese Unie is groot,The European Union is large
aantrekkelijk,attractive,Zij is een aantrekkelijke persoon,She is an attractive person
betaalde,paid,Hij betaalde de rekening,He paid the bill
méér,more,Wil je mÚÚr?,Do you want more?
George,George,George is een veelvoorkomende naam,George is a common name
thema's,themes,De thema's van het boek zijn interessant,The themes of the book are interesting
louter,merely,Dat is louter toeval,That is merely coincidence
Walter,Walter,Walter is een Duitse naam,Walter is a German name
regime,regime,Het regime was streng,The regime was strict
Eerste,first,Hij is de eerste persoon,He is the first person
flinke,considerable,Hij heeft een flinke bonus gekregen,He has received a considerable bonus
machine,machine,De machine werkt goed,The machine works well
pensioen,pension,Hij gaat met pensioen,He is retiring
daaraan,to that,Denk daaraan,Think about that
bovenop,on top,Leg het bovenop de stapel,Put it on top of the pile
Westen,West,Hij woont in het Westen,He lives in the West
revolutie,revolution,De revolutie begon in 1789,The revolution began in 1789
gek,crazy,Hij is gek van haar,He is crazy about her
