Vooruit,forward,Vooruit met de geest,Forward with the spirit
herstructureringen,restructurings,De herstructureringen kosten veel banen,The restructurings cost many jobs
Gucci,Gucci,Gucci is een Italiaans modehuis,Gucci is an Italian fashion house
Atlas,Atlas,De atlas bevat alle landen,The atlas contains all countries
dividendrendement,dividend yield,Het dividendrendement is hoog,The dividend yield is high
geloofde,believed,Hij geloofde in een betere toekomst,He believed in a better future
straalt,radiates,Zij straalt van geluk,She radiates happiness
overwogen,considered,Hij overwogen het aanbod,He considered the offer
honderdduizend,hundred thousand,Honderdduizend mensen woonden het concert bij,Hundred thousand people attended the concert
gesticht,founded,De stad werd gesticht in 1200,The city was founded in 1200
varianten,variants,Er zijn verschillende varianten,There are different variants
elan,elan,Hij werkt met veel elan,He works with great elan
real,real,Real Madrid is een voetbalclub,Real Madrid is a football club
tegenvallende,disappointing,De resultaten zijn tegenvallend,The results are disappointing
natte,wet,De natte hond schudt zich,The wet dog shakes itself
herkent,recognizes,Hij herkent zijn oude vriend,He recognizes his old friend
achtergebleven,remaining,De achtergebleven spullen worden opgeruimd,The remaining items are cleaned up
guldens,guilders,Hij betaalde met guldens,He paid with guilders
voerden,carried out,Zij voerden het plan uit,They carried out the plan
realisatie,realization,De realisatie van het project duurt lang,The realization of the project takes long
modernisering,modernization,De modernisering van de fabriek is nodig,The modernization of the factory is necessary
web,web,Het web is wereldwijd,The web is worldwide
Russisch,Russian,Russisch is een moeilijke taal,Russian is a difficult language
Roy,Roy,Roy is een Engelse naam,Roy is an English name
Lannoo,Lannoo,Lannoo is een Belgische uitgeverij,Lannoo is a Belgian publishing house
sie,she,Sie ist meine Freundin,She is my friend
Ahold,Ahold,Ahold is een Nederlands supermarktconcern,Ahold is a Dutch supermarket group
kabinetschef,chief of staff,De kabinetschef coördineert het beleid,The chief of staff coordinates the policy
bommen,bombs,De bommen veroorzaakten veel schade,The bombs caused a lot of damage
aanvang,start,De aanvang van het concert is om acht uur,The start of the concert is at eight o'clock
gediend,served,De klant is goed gediend,The customer is well served
pakketten,packages,De pakketten worden morgen bezorgd,The packages are delivered tomorrow
therapie,therapy,Hij volgt therapie voor zijn angst,He follows therapy for his anxiety
naoorlogse,post-war,De naoorlogse periode was moeilijk,The post-war period was difficult
blokkeren,block,Zij blokkeren de weg,They block the road
verstrekt,provided,De bank verstrekt een lening,The bank provides a loan
overwegingen,considerations,De overwegingen zijn belangrijk,The considerations are important
strengere,stricter,Er zijn strengere regels nodig,Stricter rules are needed
vergezeld,accompanied,Hij wordt vergezeld door zijn vrouw,He is accompanied by his wife
tropische,tropical,Het tropische klimaat is warm,The tropical climate is warm
doorgegeven,passed on,Het bericht werd doorgegeven,The message was passed on
red,save,Red de wereld,Save the world
spreek,speak,Spreek langzaam alstublieft,Speak slowly please
piloot,pilot,De piloot vliegt het vliegtuig,The pilot flies the airplane
Barbara,Barbara,Barbara is een mooie naam,Barbara is a beautiful name
verdubbeling,doubling,De verdubbeling van de prijs is fors,The doubling of the price is steep
legende,legend,Hij is een levende legende,He is a living legend
Forum,forum,Het forum bespreekt actuele thema's,The forum discusses current topics
toelichting,explanation,Geef een toelichting bij je antwoord,Give an explanation for your answer
vage,vague,Hij gaf een vage beschrijving,He gave a vague description
vierhonderd,four hundred,Er waren vierhonderd gasten,There were four hundred guests
Elvis,Elvis,Elvis Presley is de king of rock and roll,Elvis Presley is the king of rock and roll
evalueren,evaluate,Wij evalueren de resultaten,We evaluate the results
Nature,Nature,De natuur is prachtig,Nature is beautiful
privé-leven,private life,Zijn privé-leven is geheim,His private life is secret
vermaarde,famous,De vermaarde kunstenaar exposeert in Parijs,The famous artist exhibits in Paris
situeren,locate,Wij situeren het probleem,We locate the problem
agentschap,agency,Hij werkt bij een reisagentschap,He works at a travel agency
Voerendaal,Voerendaal,Voerendaal is een dorp in Limburg,Voerendaal is a village in Limburg
Planet,planet,De planeet draait om de zon,The planet revolves around the sun
fiscaliteit,taxation,De fiscaliteit in België is complex,Taxation in Belgium is complex
Glaverbel,Glaverbel,Glaverbel is een glasfabriek,Glaverbel is a glass factory
defilé,parade,Het militair defilé is indrukwekkend,The military parade is impressive
vergaderen,meet,Zij vergaderen elke maandag,They meet every Monday
aanloop,run-up,De aanloop naar de verkiezingen is begonnen,The run-up to the elections has started
vooroordelen,prejudices,Hij heeft veel vooroordelen,He has many prejudices
Gewoon,just,Gewoon doen,Just do it
Alfa,Alfa,Alfa Romeo maakt mooie auto's,Alfa Romeo makes beautiful cars
Banque,bank,Banque Nationale is een Franse bank,Banque Nationale is a French bank
samengebracht,brought together,De experts werden samengebracht,The experts were brought together
fatale,fatal,Het was een fatale fout,It was a fatal mistake
achterhoofd,back of the mind,Hij houdt het in zijn achterhoofd,He keeps it in the back of his mind
hoorden,heard,Zij hoorden een vreemd geluid,They heard a strange sound
schandalen,scandals,De schandalen kwamen aan het licht,The scandals came to light
devaluatie,devaluation,De devaluatie van de munt was onvermijdelijk,The devaluation of the currency was inevitable
deelnemende,participating,De deelnemende landen zijn welkom,The participating countries are welcome
kaartje,ticket,Heb je een kaartje voor de film,Do you have a ticket for the movie
Daarenboven,furthermore,Daarenboven is het ook nog duur,Furthermore it is also expensive
voelden,felt,Zij voelden de warmte van de zon,They felt the warmth of the sun
trip,trip,De trip naar Parijs was geweldig,The trip to Paris was great
tout,all,Tout le monde est ici,Everyone is here
conservator,curator,De conservator van het museum geeft een rondleiding,The curator of the museum gives a tour
Baskische,Basque,De Baskische taal is uniek,The Basque language is unique
liquide,liquid,Het bedrijf is niet liquide,The company is not liquid
BT,BT,BT is een Brits telecommunicatiebedrijf,BT is a British telecom company
opdrachtgever,client,De opdrachtgever is tevreden met het werk,The client is satisfied with the work
ieders,everyone's,Ieders mening telt,Everyone's opinion counts
melding,report,De melding van het ongeval is gebeurd,The report of the accident has been made
Cubaanse,Cuban,De Cubaanse muziek is aanstekelijk,Cuban music is infectious
gemotiveerd,motivated,Hij is zeer gemotiveerd,He is very motivated
harte,heart,Van harte gefeliciteerd,Heartfelt congratulations
vergen,require,De werkzaamheden vergen veel tijd,The work requires a lot of time
uiten,express,Zij uiten hun ongenoegen,They express their dissatisfaction
vervolgd,prosecuted,De dader werd vervolgd,The perpetrator was prosecuted
flat,apartment,Hij woont in een flat in de stad,He lives in an apartment in the city
stroomt,flows,De rivier stroomt naar zee,The river flows to the sea
beleeft,experiences,Hij beleeft avonturen,He experiences adventures
schaars,scarce,Water is schaars in de woestijn,Water is scarce in the desert
Vlak,flat,Het landschap is vlak,The landscape is flat
inslag,impact,De inslag van de meteoriet was krachtig,The impact of the meteorite was powerful
rijker,richer,Hij is rijker dan zijn broer,He is richer than his brother
opzichten,respects,In sommige opzichten heeft hij gelijk,In some respects he is right
uitbreken,break out,De brand brak uit in de nacht,The fire broke out at night
rijen,rows,De rijen stoelen zijn leeg,The rows of chairs are empty
thuismarkt,home market,De thuismarkt is stabiel,The home market is stable
geschonken,gifted,Hij heeft geld geschonken aan het goede doel,He gifted money to the charity
ideologie,ideology,Zijn ideologie is gebaseerd op vrijheid,His ideology is based on freedom
buitengewone,extraordinary,Het is een buitengewone prestatie,It is an extraordinary achievement
wraak,revenge,Hij zoekt wraak,He seeks revenge
hoede,guard,Wees op je hoede,Be on your guard
kenners,connoisseurs,De kenners waarderen de wijn,The connoisseurs appreciate the wine
Amnesty,Amnesty,Amnesty International verdedigt mensenrechten,Amnesty International defends human rights
spread,spread,De spread is groot,The spread is large
neerleggen,put down,Leg het boek neer,Put the book down
nazi's,Nazis,De nazi's verloren de oorlog,The Nazis lost the war
smakelijke,tasty,Het is een smakelijke maaltijd,It is a tasty meal
koloniale,colonial,De koloniale geschiedenis is complex,The colonial history is complex
Porsche,Porsche,Porsche maakt sportwagens,Porsche makes sports cars
gsm,mobile phone,Hij belt met zijn gsm,He calls with his mobile phone
Nijvel,Nivelles,Nijvel is een stad in België,Nivelles is a city in Belgium
hoefde,did not have to,Hij hoefde niet te betalen,He did not have to pay
Argentijnse,Argentinian,De Argentijnse barbecue is beroemd,The Argentinian barbecue is famous
eigentijdse,contemporary,Eigentijdse kunst is divers,Contemporary art is diverse
bedekt,covered,De tafel is bedekt met een kleed,The table is covered with a cloth
zakelijk,businesslike,Hij is zakelijk in zijn aanpak,He is businesslike in his approach
behaald,achieved,Hij heeft goede resultaten behaald,He achieved good results
Inzake,regarding,Inzake uw verzoek,Regarding your request
Stein,Stein,Stein is een gemeente in Limburg,Stein is a municipality in Limburg
Jarenlang,for years,Jarenlang woonde hij in Amsterdam,For years he lived in Amsterdam
verlaagde,reduced,De verlaagde prijs is aantrekkelijk,The reduced price is attractive
zogezegd,so to speak,Hij is zogezegd de beste,He is so to speak the best
actueel,current,Het nieuws is actueel,The news is current
zwanger,pregnant,Zij is zwanger van haar eerste kind,She is pregnant with her first child
Milieu,environment,Het milieu moet worden beschermd,The environment must be protected
kenmerk,characteristic,Gastvrijheid is een kenmerk van de bevolking,Hospitality is a characteristic of the population
omliggende,surrounding,De omliggende dorpen zijn klein,The surrounding villages are small
stoort,bothers,Het stoort mij dat hij te laat is,It bothers me that he is late
aftrekbaar,deductible,De kosten zijn fiscaal aftrekbaar,The costs are tax deductible
bredere,wider,De bredere weg is veiliger,The wider road is safer
kas,cash,De kas is leeg,The cash register is empty
facturen,invoices,De facturen moeten worden betaald,The invoices must be paid
overgebleven,remaining,Het overgebleven eten is voor morgen,The remaining food is for tomorrow
PC,PC,De PC is oud,The PC is old
aanhoudende,persistent,De aanhoudende regen is vervelend,The persistent rain is annoying
rijpe,ripe,De vruchten zijn rijp,The fruits are ripe
misbruiken,abuse,Zij misbruiken hun macht,They abuse their power
acteren,act,Hij kan goed acteren,He can act well
cineast,filmmaker,De cineast maakt een documentaire,The filmmaker makes a documentary
Muur,wall,De Berlijnse Muur viel in 1989,The Berlin Wall fell in 1989
Industrie,industry,De industrie is belangrijk voor de economie,The industry is important for the economy
Jean-Paul,Jean-Paul,Jean-Paul is een Franse naam,Jean-Paul is a French name
schikken,arrange,We schikken het zo,We arrange it like that
ACV,ACV,Het ACV is een Belgische vakbond,The ACV is a Belgian trade union
inhoudt,implies,Wat houdt dat in,What does that imply
borsten,breasts,Zij heeft pijn aan haar borsten,She has pain in her breasts
veronderstelling,assumption,Dat is een veronderstelling,That is an assumption
gewelddadige,violent,Het was een gewelddadige confrontatie,It was a violent confrontation
Filipijnen,Philippines,De Filipijnen bestaan uit duizenden eilanden,The Philippines consist of thousands of islands
Aanleiding,occasion,De aanleiding voor het feest is zijn verjaardag,The occasion for the party is his birthday
dronken,drunk,Hij was dronken,He was drunk
gehoor,audience,Hij sprak voor een groot gehoor,He spoke to a large audience
eenzijdig,one-sided,Hij heeft een eenzijdige kijk op de zaak,He has a one-sided view of the matter
drager,carrier,Hij is drager van het virus,He is a carrier of the virus
Romeo,Romeo,Romeo en Julia is een toneelstuk,Romeo and Juliet is a play
orgaan,organ,Het hart is een vitaal orgaan,The heart is a vital organ
verbetert,improves,De situatie verbetert langzaam,The situation slowly improves
intellectuelen,intellectuals,De intellectuelen debatteren over politiek,The intellectuals debate about politics
heilig,holy,Het is een heilige plaats,It is a holy place
driemaal,three times,Hij belde driemaal,He called three times
Kurt,Kurt,Kurt is een Duitse naam,Kurt is a German name
stranden,beaches,De stranden in Spanje zijn mooi,The beaches in Spain are beautiful
geleefd,lived,Hij heeft een lang leven geleefd,He has lived a long life
stellingen,propositions,Zijn stellingen zijn controversieel,His propositions are controversial
hemden,shirts,De hemden zijn gestreken,The shirts are ironed
gefascineerd,fascinated,Hij is gefascineerd door de ruimte,He is fascinated by space
koppelt,couples,Hij koppelt twee ideeën,He couples two ideas
alledaagse,everyday,De alledaagse dingen zijn belangrijk,The everyday things are important
ondersteunt,supports,Hij ondersteunt zijn familie,He supports his family
prestige,prestige,Het prestige van de instelling is groot,The prestige of the institution is great
Hallo,hello,Hallo, hoe gaat het,Hello, how are you
Wouters,Wouters,Meneer Wouters is de directeur,Mr. Wouters is the director
huurprijzen,rental prices,De huurprijzen stijgen,The rental prices are rising
Olivetti,Olivetti,Olivetti was een Italiaans computerbedrijf,Olivetti was an Italian computer company
Leefmilieu,environment,Het leefmilieu in de stad verbetert,The environment in the city improves
nieuwigheden,novelties,De nieuwigheden op de markt zijn interessant,The novelties on the market are interesting
looptijden,maturities,De looptijden van de leningen zijn lang,The maturities of the loans are long
max,max,De max snelheid is 120 km per uur,The max speed is 120 km per hour
Dexia,Dexia,Dexia is een Belgisch-Franse bank,Dexia is a Belgian-French bank
Hewlett-Packard,Hewlett-Packard,Hewlett-Packard maakt computers,Hewlett-Packard makes computers
doorgedreven,thorough,De doorgedreven hervorming was nodig,The thorough reform was necessary
snelheden,speeds,De snelheden op de snelweg zijn hoog,The speeds on the highway are high
arrest,arrest,Het arrest van de rechter is definitief,The arrest of the judge is final
gewacht,waited,Hij heeft lang gewacht,He has waited a long time
achterhaald,outdated,De technologie is achterhaald,The technology is outdated
uitkomt,comes out,Wanneer het boek uitkomt,When the book comes out
let,pay attention,Let op het verkeer,Pay attention to the traffic
vrijwillige,voluntary,Hij doet vrijwillige arbeid,He does voluntary work
omgang,interaction,Hij heeft goede omgang met collega's,He has good interaction with colleagues
matige,moderate,De matige regen houdt aan,The moderate rain continues
autonoom,autonomous,De regio is autonoom,The region is autonomous
overlast,nuisance,De overlast door de bouwwerken is groot,The nuisance from the construction works is great
Hermans,Hermans,Hermans is een Nederlandse schrijver,Hermans is a Dutch writer
teruggebracht,reduced,De prijs is teruggebracht,The price has been reduced
Hiervoor,for this,Hiervoor moet je betalen,For this you must pay
verwarming,heating,De verwarming staat aan,The heating is on
nijverheid,industry,De nijverheid in de regio groeit,The industry in the region is growing
Technisch,technical,Er is een technisch probleem,There is a technical problem
schijnbaar,seemingly,Het is schijnbaar eenvoudig,It is seemingly simple
bekroond,awarded,Hij werd bekroond met een prijs,He was awarded a prize
kledingstuk,garment,Het kledingstuk is van zijde,The garment is made of silk
dominante,dominant,Hij heeft een dominante persoonlijkheid,He has a dominant personality
Kerstmis,Christmas,Kerstmis is op 25 december,Christmas is on December 25
Avenue,avenue,De avenue is breed,The avenue is wide
planken,planks,De planken zijn van eikenhout,The planks are made of oak
bevrijding,liberation,De bevrijding van de stad was in 1944,The liberation of the city was in 1944
Cyprus,Cyprus,Cyprus is een eiland in de Middellandse Zee,Cyprus is an island in the Mediterranean Sea
rivieren,rivers,De rivieren stromen naar de zee,The rivers flow to the sea
tempel,temple,De tempel is duizenden jaren oud,The temple is thousands of years old
Rudi,Rudi,Rudi is een Duitse naam,Rudi is a German name
sind,since,Sind gestern,Since yesterday
neergelegd,deposited,Hij heeft de bloemen neergelegd,He deposited the flowers
Alfred,Alfred,Alfred is een Engelse naam,Alfred is an English name
Orchestra,orchestra,Het orkest speelt symfonische muziek,The orchestra plays symphonic music
Explorer,explorer,De verkenner ontdekt nieuwe gebieden,The explorer discovers new areas
frustratie,frustration,De frustratie was groot,The frustration was great
schatkist,treasury,De schatkist is leeg,The treasury is empty
Moderne,modern,Moderne kunst is soms controversieel,Modern art is sometimes controversial
incidenten,incidents,Er waren enkele incidenten tijdens de wedstrijd,There were some incidents during the match
diesel,diesel,De diesel rijdt zuiniger dan benzine,The diesel runs more economically than gasoline
aannemer,contractor,De aannemer bouwt het huis,The contractor builds the house
life,life,Life is beautiful,Life is beautiful
blijvende,permanent,Hij heeft blijvende schade,He has permanent damage
leiderschap,leadership,Zijn leiderschap wordt gewaardeerd,His leadership is appreciated
Artsen,doctors,De artsen werken in het ziekenhuis,The doctors work in the hospital
duidt,indicates,Hij duidt de plaats aan op de kaart,He indicates the place on the map
scenario's,scenarios,De scenario's worden geanalyseerd,The scenarios are analyzed
Ministerie,ministry,Hij werkt op het Ministerie van Financiën,He works at the Ministry of Finance
brave,well-behaved,De brave hond luistert goed,The well-behaved dog listens well
poot,leg,De hond heeft een gebroken poot,The dog has a broken leg
voorspelde,predicted,Hij voorspelde de uitslag correct,He predicted the result correctly
match,match,De match eindigde in een gelijkspel,The match ended in a draw
onschuldig,innocent,Hij is onschuldig,He is innocent
natuurgebied,nature reserve,Het natuurgebied is beschermd,The nature reserve is protected
rauwe,raw,Het vlees is rauw,The meat is raw
Californische,California,De Californische kust is prachtig,The California coast is beautiful
selecteren,select,Selecteer de juiste optie,Select the correct option
conservatief,conservative,Hij heeft conservatieve opvattingen,He has conservative views
senator,senator,De senator spreekt in het parlement,The senator speaks in parliament
verzwakt,weakened,Hij is verzwakt door de ziekte,He is weakened by the illness
Madonna,Madonna,Madonna is een beroemde zangeres,Madonna is a famous singer
versus,versus,Het is een kwestie van kwaliteit versus kwantiteit,It is a matter of quality versus quantity
Elf,eleven,Elf spelers staan in het veld,Eleven players are on the field
vloeien,flow,De rivieren vloeien naar zee,The rivers flow to the sea
genocide,genocide,De genocide mag nooit worden vergeten,The genocide must never be forgotten
Moore,Moore,Moore is een Engelse achternaam,Moore is an English surname
omgerekend,converted,Omgerekend is dat 100 euro,Converted that is 100 euros
kwarteeuw,quarter century,Het bedrijf bestaat een kwarteeuw,The company has existed for a quarter century
Belgique,Belgium,La Belgique est un pays,Belgium is a country
dienden,served,Zij dienden in het leger,They served in the army
supporters,supporters,De supporters juichen voor het team,The supporters cheer for the team
Nobelprijs,Nobel Prize,Hij won de Nobelprijs voor de vrede,He won the Nobel Peace Prize
sponsor,sponsor,De sponsor betaalt het evenement,The sponsor pays for the event
plukken,pick,Zij plukken bloemen in de tuin,They pick flowers in the garden
zake,business,In zake de overeenkomst,Concerning the agreement
eventjes,just a moment,Wacht eventjes,Wait just a moment
afgevoerd,removed,De oude machines werden afgevoerd,The old machines were removed
stadion,stadium,Het stadion zit vol met fans,The stadium is full of fans
Lyonnais,Lyonnais,De Lyonnais zijn trots op hun stad,The people of Lyon are proud of their city
Victoria,Victoria,Victoria is een meisjesnaam,Victoria is a girl's name
chemisch,chemical,De chemische reactie is gevaarlijk,The chemical reaction is dangerous
prettige,pleasant,Hij heeft een prettige stem,He has a pleasant voice
McDonald's,McDonald's,McDonald's is wereldwijd bekend,McDonald's is known worldwide
onschuld,innocence,Zijn onschuld werd bewezen,His innocence was proven
onmisbaar,indispensable,Hij is onmisbaar voor het team,He is indispensable for the team
anoniem,anonymous,De anonieme brief was verontrustend,The anonymous letter was disturbing
series,series,De televisieserie is populair,The television series is popular
am,am,Ich bin am Arbeiten,I am working
Belgie,Belgium,België is een klein land,Belgium is a small country
dankbaar,grateful,Ik ben dankbaar voor je hulp,I am grateful for your help
Politie,police,De politie komt eraan,The police are coming
non,nun,De non woont in het klooster,The nun lives in the monastery
rijkste,richest,Hij is de rijkste man van het land,He is the richest man in the country
Limburgs,Limburgish,Hij spreekt Limburgs,He speaks Limburgish
Gaston,Gaston,Gaston is een Franse naam,Gaston is a French name
Line,line,Line is een meisjesnaam,Line is a girl's name
banale,banal,Het was een banale opmerking,It was a banal remark
Poor's,Poor's,Standard & Poor's is een kredietbeoordelaar,Standard & Poor's is a credit rating agency
Jospin,Jospin,Jospin was een Franse premier,Jospin was a French prime minister
heffing,levy,De heffing op brandstof is hoog,The levy on fuel is high
afgewerkte,finished,De afgewerkte producten zijn klaar voor verzending,The finished products are ready for shipment
functionele,functional,Het is een functioneel ontwerp,It is a functional design
huisartsen,general practitioners,De huisartsen behandelen alledaagse klachten,General practitioners treat everyday complaints
bezigheid,activity,Wat is je favoriete bezigheid,What is your favorite activity
BV,Ltd,De BV is opgericht in 2000,The Ltd was founded in 2000
budgetten,budgets,De budgetten zijn vastgesteld,The budgets are set
dranken,beverages,De dranken zijn koud,The beverages are cold
zenuwen,nerves,Zijn zenuwen staan gespannen,His nerves are tense
secretariaat,secretariat,Hij werkt op het secretariaat,He works at the secretariat
omroepen,broadcasters,De omroepen zenden nieuws uit,The broadcasters broadcast news
Officieel,official,Het officiële bericht komt morgen,The official message comes tomorrow
rok,skirt,Zij draagt een rode rok,She wears a red skirt
terreur,terror,De terreur in de stad is voorbij,The terror in the city is over
oefeningen,exercises,De oefeningen zijn goed voor de gezondheid,The exercises are good for health
other,other,The other one is better,The other one is better
bemanning,crew,De bemanning van het schip is ervaren,The crew of the ship is experienced
ruimten,spaces,De ruimten in het gebouw zijn groot,The spaces in the building are large
aarzelen,hesitate,Aarzel niet om te vragen,Do not hesitate to ask
rijkelijk,abundantly,Hij werd rijkelijk beloond,He was abundantly rewarded
Peres,Peres,Shimon Peres was een Israëlische president,Shimon Peres was an Israeli president
diplomaten,diplomats,De diplomaten onderhandelen over vrede,The diplomats negotiate about peace
neerwaartse,downward,De neerwaartse trend zet door,The downward trend continues
verscheidenheid,variety,Er is een grote verscheidenheid aan producten,There is a great variety of products
Andrew,Andrew,Andrew is een Engelse naam,Andrew is an English name
beheerders,managers,De beheerders van het fonds zijn ervaren,The managers of the fund are experienced
Alex,Alex,Alex is een korte naam,Alex is a short name
ontwerpt,designs,Hij ontwerpt nieuwe gebouwen,He designs new buildings
Schelde,Scheldt,De Schelde stroomt door Antwerpen,The Scheldt flows through Antwerp
hoogstens,at most,Het duurt hoogstens een uur,It takes at most an hour
bel,bell,De bel gaat om acht uur,The bell rings at eight o'clock
presenteerde,presented,Hij presenteerde zijn onderzoek,He presented his research
werkplaats,workshop,De werkplaats is goed uitgerust,The workshop is well equipped
Linda,Linda,Linda is een meisjesnaam,Linda is a girl's name
veroverd,conquered,Hij veroverde haar hart,He conquered her heart
Italiaan,Italian,De Italiaan eet graag pasta,The Italian likes to eat pasta
vergoed,reimbursed,De kosten worden vergoed,The costs are reimbursed
voorgangers,predecessors,Zijn voorgangers deden hetzelfde werk,His predecessors did the same work
euthanasie,euthanasia,Euthanasie is een gevoelig onderwerp,Euthanasia is a sensitive subject
bespaard,saved,Hij heeft veel geld bespaard,He saved a lot of money
vennootschapsbelasting,corporate tax,De vennootschapsbelasting is verlaagd,The corporate tax has been reduced
ouderwets,old-fashioned,Hij heeft ouderwetse ideeën,He has old-fashioned ideas
Contact,contact,Neem contact met ons op,Contact us
koks,chefs,De koks bereiden een feestmaal,The chefs prepare a feast
Marchal,Marchal,Marchal is een Franse naam,Marchal is a French name
Deutschland,Germany,Deutschland ist ein großes Land,Germany is a large country
designers,designers,De designers presenteren hun collectie,The designers present their collection
Prudential,Prudential,Prudential is een verzekeringsmaatschappij,Prudential is an insurance company
vraagtekens,question marks,Er zijn vraagtekens bij het plan,There are question marks about the plan
eiwit,protein,Eiwit is belangrijk voor spieropbouw,Protein is important for muscle building
intensieve,intensive,De intensieve zorg is uitstekend,The intensive care is excellent
potten,pots,De potten staan in de keuken,The pots are in the kitchen
tweetal,couple,Het tweetal vertrok samen,The couple left together
Boudewijn,Boudewijn,Koning Boudewijn regeerde over België,King Boudewijn ruled over Belgium
beletten,prevent,Zij beletten de doorgang,They prevent the passage
abortus,abortion,Abortus is een controversieel onderwerp,Abortion is a controversial subject
identificeren,identify,Kun je de dader identificeren,Can you identify the perpetrator
Nodig,necessary,Het is niet nodig,It is not necessary
knie,knee,Hij heeft pijn aan zijn knie,He has pain in his knee
doelen,goals,Zijn doelen zijn ambitieus,His goals are ambitious
hakken,heels,Zij draagt hoge hakken,She wears high heels
tragische,tragic,Het was een tragisch ongeval,It was a tragic accident
overheerst,dominates,De stilte overheerst in de kamer,Silence dominates the room
danig,considerably,Hij was danig in de war,He was considerably confused
valuta,currency,De valuta schommelt,The currency fluctuates
Andy,Andy,Andy is een Engelse naam,Andy is an English name
Hopelijk,hopefully,Hopelijk wordt het mooi weer,Hopefully the weather will be nice
pensioenfondsen,pension funds,De pensioenfondsen beleggen in aandelen,The pension funds invest in stocks
gepubliceerde,published,De gepubliceerde artikelen zijn interessant,The published articles are interesting
constructeur,constructor,De constructeur ontwerpt het gebouw,The constructor designs the building
verzekeringsmaatschappijen,insurance companies,De verzekeringsmaatschappijen betalen de schade,The insurance companies pay the damage
Arnold,Arnold,Arnold is een Duitse naam,Arnold is a German name
ticket,ticket,Het ticket voor de trein is geldig,The ticket for the train is valid
kwartet,quartet,Het kwartet speelt klassieke muziek,The quartet plays classical music
kersverse,brand new,Hij heeft een kersverse auto,He has a brand new car
onderkomen,accommodation,Het onderkomen is comfortabel,The accommodation is comfortable
vernieuwd,renewed,De website is vernieuwd,The website has been renewed
Lyon,Lyon,Lyon is een stad in Frankrijk,Lyon is a city in France
Day,day,Day and night,Dag en nacht
slaagden,succeeded,Zij slaagden voor het examen,They succeeded in the exam
Export,export,De export is gestegen,The export has increased
Villa,villa,De villa heeft een zwembad,The villa has a swimming pool
KNP,KNP,KNP was een Nederlands papierconcern,KNP was a Dutch paper company
Hool,Hool,Hooliganism is een probleem,Hooliganism is a problem
Smart,smart,Smart cars are small,Smart cars are small
rem,brem,De rem van de auto werkt goed,The brake of the car works well
conditie,condition,Hij is in goede conditie,He is in good condition
